"ID","B64 ID","STATE","CITY","NAME","NUM RATINGS","AVG RATINGS","TYPENAME","URL"
"231","U2Nob29sLTIzMQ==","NY","Flushing","CUNY Queens College","474","3.35","School","https://www.ratemyprofessors.com/school?sid=231"
"232","U2Nob29sLTIzMg==","SC","Orangeburg","Claflin University","14","2.88333","School","https://www.ratemyprofessors.com/school?sid=232"
"233","U2Nob29sLTIzMw==","CA","Claremont","Claremont Graduate University","18","3.67","School","https://www.ratemyprofessors.com/school?sid=233"
"234","U2Nob29sLTIzNA==","CA","Claremont","Claremont McKenna College","61","4.59","School","https://www.ratemyprofessors.com/school?sid=234"
"235","U2Nob29sLTIzNQ==","PA","Clarion","Pennsylvania Western University - Clarion","129","3.43","School","https://www.ratemyprofessors.com/school?sid=235"
"236","U2Nob29sLTIzNg==","GA","Atlanta","Clark Atlanta University","76","3.2726","School","https://www.ratemyprofessors.com/school?sid=236"
"237","U2Nob29sLTIzNw==","MA","Worcester","Clark University","122","3.68124","School","https://www.ratemyprofessors.com/school?sid=237"
"238","U2Nob29sLTIzOA==","IA","Dubuque","Clarke University","27","3.15051","School","https://www.ratemyprofessors.com/school?sid=238"
"239","U2Nob29sLTIzOQ==","NE","Omaha","Clarkson College","11","3.43409","School","https://www.ratemyprofessors.com/school?sid=239"
"240","U2Nob29sLTI0MA==","NY","Potsdam","Clarkson University","119","3.39","School","https://www.ratemyprofessors.com/school?sid=240"
"241","U2Nob29sLTI0MQ==","GA","Morrow","Clayton State University","178","3.33","School","https://www.ratemyprofessors.com/school?sid=241"
"242","U2Nob29sLTI0Mg==","SC","Clemson","Clemson University","755","4.32","School","https://www.ratemyprofessors.com/school?sid=242"
"243","U2Nob29sLTI0Mw==","OH","Cleveland","Cleveland Institute of Music","6","3.43333","School","https://www.ratemyprofessors.com/school?sid=243"
"244","U2Nob29sLTI0NA==","","","Cleveland State University","363","3.44","School","https://www.ratemyprofessors.com/school?sid=244"
"246","U2Nob29sLTI0Ng==","","","Coastal Carolina University","399","3.7","School","https://www.ratemyprofessors.com/school?sid=246"
"247","U2Nob29sLTI0Nw==","IA","Cedar Rapids","Coe College","47","3.26","School","https://www.ratemyprofessors.com/school?sid=247"
"248","U2Nob29sLTI0OA==","CA","Sunnyvale","Cogswell Polytechnical College","13","3.10577","School","https://www.ratemyprofessors.com/school?sid=248"
"249","U2Nob29sLTI0OQ==","SC","Hartsville","Coker University","33","3.19","School","https://www.ratemyprofessors.com/school?sid=249"
"250","U2Nob29sLTI1MA==","ME","Waterville","Colby College","89","4.27","School","https://www.ratemyprofessors.com/school?sid=250"
"251","U2Nob29sLTI1MQ==","NH","New London","Colby-Sawyer College","51","3.44118","School","https://www.ratemyprofessors.com/school?sid=251"
"252","U2Nob29sLTI1Mg==","NY","Hamilton","Colgate University","130","4.12","School","https://www.ratemyprofessors.com/school?sid=252"
"253","U2Nob29sLTI1Mw==","PA","Dallas","Misericordia University","96","3.52","School","https://www.ratemyprofessors.com/school?sid=253"
"254","U2Nob29sLTI1NA==","","","College of Charleston","437","4.11","School","https://www.ratemyprofessors.com/school?sid=254"
"255","U2Nob29sLTI1NQ==","UT","Price","Utah State University Eastern","23","3.67913","School","https://www.ratemyprofessors.com/school?sid=255"
"256","U2Nob29sLTI1Ng==","NJ","Ewing","The College of New Jersey","274","3.77","School","https://www.ratemyprofessors.com/school?sid=256"
"257","U2Nob29sLTI1Nw==","NY","New Rochelle","College of New Rochelle","23","2.83","School","https://www.ratemyprofessors.com/school?sid=257"
"259","U2Nob29sLTI1OQ==","MD","Baltimore","Notre Dame of Maryland University","47","2.99","School","https://www.ratemyprofessors.com/school?sid=259"
"261","U2Nob29sLTI2MQ==","MN","St. Paul","St. Catherine University","133","3.51424","School","https://www.ratemyprofessors.com/school?sid=261"
"264","U2Nob29sLTI2NA==","MN","Duluth","The College of Saint Scholastica","59","3.68","School","https://www.ratemyprofessors.com/school?sid=264"
"266","U2Nob29sLTI2Ng==","ME","Bar Harbor","College of the Atlantic","17","3.66","School","https://www.ratemyprofessors.com/school?sid=266"
"268","U2Nob29sLTI2OA==","MO","Point Lookout","College of the Ozarks","19","3.78","School","https://www.ratemyprofessors.com/school?sid=268"
"269","U2Nob29sLTI2OQ==","","","College of William and Mary","373","4.05815","School","https://www.ratemyprofessors.com/school?sid=269"
"271","U2Nob29sLTI3MQ==","","","The College of Wooster","85","3.82","School","https://www.ratemyprofessors.com/school?sid=271"
"272","U2Nob29sLTI3Mg==","CO","Lakewood","Colorado Christian University","46","3.47","School","https://www.ratemyprofessors.com/school?sid=272"
"273","U2Nob29sLTI3Mw==","CO","Colorado Springs","Colorado College","69","4.21","School","https://www.ratemyprofessors.com/school?sid=273"
"274","U2Nob29sLTI3NA==","","","Colorado School of Mines","177","3.68589","School","https://www.ratemyprofessors.com/school?sid=274"
"275","U2Nob29sLTI3NQ==","","","Colorado State University","407","4.19","School","https://www.ratemyprofessors.com/school?sid=275"
"277","U2Nob29sLTI3Nw==","MD","Takoma Park","Washington Adventist University","20","2.33","School","https://www.ratemyprofessors.com/school?sid=277"
"278","U2Nob29sLTI3OA==","","","Columbia University","92","3.97","School","https://www.ratemyprofessors.com/school?sid=278"
"279","U2Nob29sLTI3OQ==","OH","Columbus","Columbus College of Art and Design","25","3.53378","School","https://www.ratemyprofessors.com/school?sid=279"
"280","U2Nob29sLTI4MA==","GA","Columbus","Columbus State University","148","3.4207","School","https://www.ratemyprofessors.com/school?sid=280"
"281","U2Nob29sLTI4MQ==","WV","Athens","Concord University","43","3.38","School","https://www.ratemyprofessors.com/school?sid=281"
"282","U2Nob29sLTI4Mg==","TX","Austin","Concordia University","42","3.35025","School","https://www.ratemyprofessors.com/school?sid=282"
"283","U2Nob29sLTI4Mw==","MI","Ann Arbor","Concordia University","16","2.82768","School","https://www.ratemyprofessors.com/school?sid=283"
"284","U2Nob29sLTI4NA==","NE","Seward","Concordia University","11","3.31","School","https://www.ratemyprofessors.com/school?sid=284"
"285","U2Nob29sLTI4NQ==","MN","Moorhead","Concordia College","123","4.03198","School","https://www.ratemyprofessors.com/school?sid=285"
"286","U2Nob29sLTI4Ng==","MN","St. Paul","Concordia University","38","2.95","School","https://www.ratemyprofessors.com/school?sid=286"
"287","U2Nob29sLTI4Nw==","NY","Bronxville","Concordia College","15","3.3","School","https://www.ratemyprofessors.com/school?sid=287"
"288","U2Nob29sLTI4OA==","OR","Portland","Concordia University","39","3.52","School","https://www.ratemyprofessors.com/school?sid=288"
"289","U2Nob29sLTI4OQ==","CA","Irvine","Concordia University","55","3.80485","School","https://www.ratemyprofessors.com/school?sid=289"
"290","U2Nob29sLTI5MA==","IL","River Forest","Concordia University Chicago","60","3.28","School","https://www.ratemyprofessors.com/school?sid=290"
"291","U2Nob29sLTI5MQ==","WI","Mequon","Concordia University Wisconsin","86","3.37209","School","https://www.ratemyprofessors.com/school?sid=291"
"292","U2Nob29sLTI5Mg==","CT","New London","Connecticut College","69","3.98","School","https://www.ratemyprofessors.com/school?sid=292"
"293","U2Nob29sLTI5Mw==","SC","Spartanburg","Converse College","36","3.86","School","https://www.ratemyprofessors.com/school?sid=293"
"294","U2Nob29sLTI5NA==","","","Cooper Union","33","3.59","School","https://www.ratemyprofessors.com/school?sid=294"
"295","U2Nob29sLTI5NQ==","MD","Baltimore","Coppin State University","46","2.96","School","https://www.ratemyprofessors.com/school?sid=295"
"296","U2Nob29sLTI5Ng==","DC","Washington","Corcoran College of Art & Design","5","3.25","School","https://www.ratemyprofessors.com/school?sid=296"
"297","U2Nob29sLTI5Nw==","","","Cornell College","48","3.88","School","https://www.ratemyprofessors.com/school?sid=297"
"298","U2Nob29sLTI5OA==","","","Cornell University","361","4.33","School","https://www.ratemyprofessors.com/school?sid=298"
"299","U2Nob29sLTI5OQ==","MI","Grand Rapids","Cornerstone University","46","3.94","School","https://www.ratemyprofessors.com/school?sid=299"
"300","U2Nob29sLTMwMA==","GA","Lookout Mountain","Covenant College","53","3.67118","School","https://www.ratemyprofessors.com/school?sid=300"
"301","U2Nob29sLTMwMQ==","NE","Omaha","Creighton University","280","3.77","School","https://www.ratemyprofessors.com/school?sid=301"
"302","U2Nob29sLTMwMg==","TX","Dallas","Criswell College","6","3.64","School","https://www.ratemyprofessors.com/school?sid=302"
"303","U2Nob29sLTMwMw==","","","Crown College","14","3.11","School","https://www.ratemyprofessors.com/school?sid=303"
"304","U2Nob29sLTMwNA==","MO","Canton","Culver-Stockton College","18","3.27","School","https://www.ratemyprofessors.com/school?sid=304"
"305","U2Nob29sLTMwNQ==","","","University of the Cumberlands","71","3.54","School","https://www.ratemyprofessors.com/school?sid=305"
"306","U2Nob29sLTMwNg==","MA","Milton","Curry College","82","3","School","https://www.ratemyprofessors.com/school?sid=306"
"307","U2Nob29sLTMwNw==","IN","Richmond","Earlham College","41","3.61","School","https://www.ratemyprofessors.com/school?sid=307"
"308","U2Nob29sLTMwOA==","NC","Greenville","East Carolina University","650","4.04735","School","https://www.ratemyprofessors.com/school?sid=308"
"309","U2Nob29sLTMwOQ==","OK","Ada","East Central University","60","3.46","School","https://www.ratemyprofessors.com/school?sid=309"
"310","U2Nob29sLTMxMA==","PA","East Stroudsburg","East Stroudsburg University","183","3.18","School","https://www.ratemyprofessors.com/school?sid=310"
"311","U2Nob29sLTMxMQ==","TN","Johnson City","East Tennessee State University","392","3.63168","School","https://www.ratemyprofessors.com/school?sid=311"
"312","U2Nob29sLTMxMg==","TX","Marshall","East Texas Baptist University","21","2.95","School","https://www.ratemyprofessors.com/school?sid=312"
"314","U2Nob29sLTMxNA==","PA","St. Davids","Eastern University","44","3.48994","School","https://www.ratemyprofessors.com/school?sid=314"
"315","U2Nob29sLTMxNQ==","CT","Willimantic","Eastern Connecticut State University","218","3.48","School","https://www.ratemyprofessors.com/school?sid=315"
"316","U2Nob29sLTMxNg==","IL","Charleston","Eastern Illinois University","219","3.87184","School","https://www.ratemyprofessors.com/school?sid=316"
"317","U2Nob29sLTMxNw==","KY","Richmond","EKU","356","3.68346","School","https://www.ratemyprofessors.com/school?sid=317"
"318","U2Nob29sLTMxOA==","VA","Harrisonburg","Eastern Mennonite University","29","3.45676","School","https://www.ratemyprofessors.com/school?sid=318"
"319","U2Nob29sLTMxOQ==","","","Eastern Michigan University","622","3.3","School","https://www.ratemyprofessors.com/school?sid=319"
"320","U2Nob29sLTMyMA==","MA","Quincy","Eastern Nazarene College","21","2.75","School","https://www.ratemyprofessors.com/school?sid=320"
"321","U2Nob29sLTMyMQ==","NM","Portales","Eastern New Mexico University","48","3.09","School","https://www.ratemyprofessors.com/school?sid=321"
"322","U2Nob29sLTMyMg==","OR","La Grande","Eastern Oregon University","47","3.57","School","https://www.ratemyprofessors.com/school?sid=322"
"323","U2Nob29sLTMyMw==","WA","Cheney","Eastern Washington University","302","3.63","School","https://www.ratemyprofessors.com/school?sid=323"
"324","U2Nob29sLTMyNA==","NY","Rochester","Eastman School of Music","18","3.51","School","https://www.ratemyprofessors.com/school?sid=324"
"325","U2Nob29sLTMyNQ==","IL","Chicago","East-West University","9","3.04","School","https://www.ratemyprofessors.com/school?sid=325"
"326","U2Nob29sLTMyNg==","FL","St. Petersburg","Eckerd College","94","4.02","School","https://www.ratemyprofessors.com/school?sid=326"
"327","U2Nob29sLTMyNw==","","","Edgewood College","76","3.45247","School","https://www.ratemyprofessors.com/school?sid=327"
"328","U2Nob29sLTMyOA==","PA","Edinboro","Edinboro University","196","3.44","School","https://www.ratemyprofessors.com/school?sid=328"
"329","U2Nob29sLTMyOQ==","NC","Elizabeth City","Elizabeth City State University","26","2.78","School","https://www.ratemyprofessors.com/school?sid=329"
"330","U2Nob29sLTMzMA==","PA","Elizabethtown","Elizabethtown College","64","3.99144","School","https://www.ratemyprofessors.com/school?sid=330"
"331","U2Nob29sLTMzMQ==","","","Elmhurst University","133","3.76","School","https://www.ratemyprofessors.com/school?sid=331"
"332","U2Nob29sLTMzMg==","NY","Elmira","Elmira College","42","3.05","School","https://www.ratemyprofessors.com/school?sid=332"
"333","U2Nob29sLTMzMw==","NC","Elon","Elon University","269","4.29","School","https://www.ratemyprofessors.com/school?sid=333"
"334","U2Nob29sLTMzNA==","FL","Daytona Beach","Embry-Riddle Aeronautical University","316","3.78","School","https://www.ratemyprofessors.com/school?sid=334"
"335","U2Nob29sLTMzNQ==","AZ","Prescott","Embry-Riddle Aeronautical University","91","3.41264","School","https://www.ratemyprofessors.com/school?sid=335"
"336","U2Nob29sLTMzNg==","MA","Boston","Emerson College","151","3.72","School","https://www.ratemyprofessors.com/school?sid=336"
"337","U2Nob29sLTMzNw==","MA","Boston","Emmanuel College","91","3.76","School","https://www.ratemyprofessors.com/school?sid=337"
"338","U2Nob29sLTMzOA==","IA","Dubuque","Emmaus Bible College","7","3.06","School","https://www.ratemyprofessors.com/school?sid=338"
"339","U2Nob29sLTMzOQ==","VA","Emory","Emory and Henry College","30","3.97","School","https://www.ratemyprofessors.com/school?sid=339"
"340","U2Nob29sLTM0MA==","GA","Atlanta","Emory University","282","4.22422","School","https://www.ratemyprofessors.com/school?sid=340"
"341","U2Nob29sLTM0MQ==","KS","Emporia","Emporia State University","55","3.73","School","https://www.ratemyprofessors.com/school?sid=341"
"342","U2Nob29sLTM0Mg==","","","Endicott College","97","3.64","School","https://www.ratemyprofessors.com/school?sid=342"
"343","U2Nob29sLTM0Mw==","SC","Due West","Erskine College","13","3.34359","School","https://www.ratemyprofessors.com/school?sid=343"
"344","U2Nob29sLTM0NA==","NY","New York","The New School for Social Research","7","3.43","School","https://www.ratemyprofessors.com/school?sid=344"
"346","U2Nob29sLTM0Ng==","WA","Olympia","Evergreen State College","90","3.62","School","https://www.ratemyprofessors.com/school?sid=346"
"347","U2Nob29sLTM0Nw==","DC","Washington","Gallaudet University","47","3.66","School","https://www.ratemyprofessors.com/school?sid=347"
"348","U2Nob29sLTM0OA==","PA","Erie","Gannon University","114","3.37585","School","https://www.ratemyprofessors.com/school?sid=348"
"349","U2Nob29sLTM0OQ==","","","Gardner-Webb University","53","3.44","School","https://www.ratemyprofessors.com/school?sid=349"
"350","U2Nob29sLTM1MA==","PA","Beaver Falls","Geneva College","63","3.39","School","https://www.ratemyprofessors.com/school?sid=350"
"351","U2Nob29sLTM1MQ==","","","George Fox University","58","3.7627","School","https://www.ratemyprofessors.com/school?sid=351"
"352","U2Nob29sLTM1Mg==","","","George Mason University","881","3.49","School","https://www.ratemyprofessors.com/school?sid=352"
"353","U2Nob29sLTM1Mw==","","","George Washington University","396","3.91281","School","https://www.ratemyprofessors.com/school?sid=353"
"354","U2Nob29sLTM1NA==","KY","Georgetown","Georgetown College","32","3.7","School","https://www.ratemyprofessors.com/school?sid=354"
